search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
grain free dog treats for large dogs,lexical,24,142419,115156,"WHIMZEES by Wellness Veggie Sausage Dental Chews Natural Grain-Free Dental Dog Treats, Large, 7 count",326.83148
grain free dog treats for large dogs,lexical,25,178128,151338,"SmartBones Large Smart Chews Grain-Free Dog Treats, 7 count",326.31458
grain free dog treats for large dogs,lexical,26,255200,228684,"KONG Marathon Peanut Butter Recipe Grain-Free Dog Chew Large Treats, 2 count",324.30286
grain free dog treats for large dogs,lexical,27,1380750,1380750,"Pawfect Himalayan Cheese Chews Extra Large All Natural High-Protein Grain-Free Dental Dog Treat, 6.34-oz",321.17554
grain free dog treats for large dogs,lexical,28,954766,954766,"Get Naked Calming Health Dental Sticks Chicken Flavor Grain-Free Large Dog Treats, 6.6-oz bag",320.78995
grain free dog treats for large dogs,lexical,29,132630,105160,"Get Naked Super Antioxidant Grain-Free Dental Stick Dog Treats, 6 count, Large",316.98477
grain free dog treats for large dogs,lexical,30,132619,105149,"Get Naked Digestive Health Grain-Free Dental Stick Dog Treats, 6 count, Large",316.59314
grain free dog treats for large dogs,lexical,31,132684,105214,"Get Naked Skin & Coat Health Grain-Free Dental Stick Dog Treats, 6 count, Large",313.90967
grain free dog treats for large dogs,lexical,32,395171,368954,"Yummy Combs Ingenious Oral Care Flossing X-Large Breed Grain-Free Adult Dog Treats, 6 count",311.3119
grain free dog treats for large dogs,lexical,33,255194,228678,"KONG Marathon Chicken Recipe Grain-Free Dog Chew Large Treats, 2 count",310.83298
grain free dog treats for large dogs,lexical,34,1376022,1376022,"Pawfect Himalayan Cheese Chews Large All Natural High-Protein Grain-Free with Apple Coconut & Mango Dental Dog Treats, 3 count",309.97562
grain free dog treats for large dogs,lexical,35,1375918,1375918,"Pawfect Himalayan Cheese Chews Large All Natural High-Protein Grain-Free with Strawberry Dental Dog Treats, 3 count",294.33185
grain free dog treats for large dogs,lexical,36,292112,265677,"Tibetan Dog Chew Large Breed Grain-Free Sticks Dog Treats, 3 count",288.54086
grain free dog treats for medium dogs,lexical,1,291349,264912,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 44 count",407.7692
grain free dog treats for medium dogs,lexical,2,127073,99527,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 12 count",390.1406
grain free dog treats for medium dogs,lexical,3,142411,115148,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 14 count",388.44852
grain free dog treats for medium dogs,lexical,4,395167,368952,"Yummy Combs Ingenious Oral Care Flossing Medium Breed Grain-Free Adult Dog Treats, 15 count",385.43277
grain free dog treats for medium dogs,lexical,5,142403,115140,"WHIMZEES by Wellness Alligator Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 12 count",373.6989
grain free dog treats for medium dogs,lexical,6,181409,154642,"WHIMZEES by Wellness Puppy Dental Chews Natural Grain-Free Dental Dog Treats, Medium / Large, 14 count",372.90833
grain free dog treats for medium dogs,lexical,7,295515,269087,"KONG Jerky Chicken Recipe Grain-Free Dog Medium/Large Treats, 5-oz pouch",366.78403
grain free dog treats for medium dogs,lexical,8,292110,265675,"Tibetan Dog Chew Medium Breed Grain-Free Sticks Dog Treats, 5 count",358.57996
grain free dog treats for medium dogs,lexical,9,201026,174333,"Get Naked Dental Health Grain-Free Vanilla Mint Flavored Medium Dental Dog Treats, 6.6-oz bag, count varies",351.01724
grain free dog treats for medium dogs,lexical,10,1324182,1324182,"Pawfect Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free Strawberry Dental Dog Treats, 3 count",350.7805
grain free dog treats for medium dogs,lexical,11,255202,228686,"KONG Marathon Peanut Butter Recipe Grain-Free Dog Chew Medium Treats, 2 count",345.57803
grain free dog treats for medium dogs,lexical,12,240150,213570,"American Journey Grain-Free Medium Dental Dog Treats Mint Flavor, 36 count",345.0276
grain free dog treats for medium dogs,lexical,13,176727,149914,"Blue Buffalo Wilderness Wild Bones Grain-Free Medium Dental Dog Treats, 27-oz bag, count varies",345.00745
grain free dog treats for medium dogs,lexical,14,292092,265657,"Tibetan Dog Chew Medium Breed Grain-Free Dog Treats, 2-lb box",344.21045
grain free dog treats for medium dogs,lexical,15,142425,115162,"WHIMZEES by Wellness Veggie Strip Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 14 count",343.4283
grain free dog treats for medium dogs,lexical,16,395079,368864,"WHIMZEES by Wellness Occupy Antler Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 12 count",342.1741
grain free dog treats for medium dogs,lexical,17,121042,93431,"Fruitables BioActive Fresh Mouth Grain-Free Medium Dental Dog Treats, 10 count",332.6481
grain free dog treats for medium dogs,lexical,18,1376086,1376086,"Pawfect Dentamust Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free with Blueberry Blue Sipirulina Papaya Clove Extract & Cinnamon Extract Dental Dog Treats, 3 count",329.8154
grain free dog treats for medium dogs,lexical,19,295514,269086,"KONG Jerky Chicken Recipe Grain-Free Dog Small/Medium Treats, 5-oz pouch",327.19788
grain free dog treats for medium dogs,lexical,20,323406,297061,"WHIMZEES by Wellness Halloween Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 6 count",322.56787
grain free dog treats for medium dogs,lexical,21,255196,228680,"KONG Marathon Chicken Recipe Grain-Free Dog Medium Chew Treats, 2 count",316.78482
grain free dog treats for medium dogs,lexical,22,292130,265695,"Tibetan Dog Chew Split Antler Grain-Free Dog Treat, 1 count, Medium",312.88647
grain free dog treats for medium dogs,lexical,23,1592630,1592630,"Nature's Protection Superior Care Medium Grain-Free Insect Protein Adult Dental Dog Treats, 5.29-oz bag",298.52353
grain free dog treats for medium dogs,lexical,24,1375990,1375990,"Pawfect Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free with Apple, Coconut & Mango Dental Dog Treats, 3 count",292.7654
grain free dog treats for medium dogs,lexical,25,1380734,1380734,"Pawfect Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free Dental Dog Treat, 2.29-oz",289.98312
grain free dog treats for medium dogs,lexical,26,292125,265690,"Tibetan Dog Chew Whole Antler Grain-Free Dog Treat, 1 count, Medium",287.77567
grain free dog treats for medium dogs,lexical,27,1376118,1376118,"Pawfect Dentamust Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free with Cranberry Pomengranate Pumpkin seeds & Activated Charcoal Dental Dog Treats, 3 count",287.7163
grain free dog treats for medium dogs,lexical,28,285301,258847,"Emerald Pet Fresh Smileezz Medium Grain-Free Dental Dog Treats, 18 count",287.21173
grain free dog treats for medium dogs,lexical,29,1375942,1375942,"Pawfect Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free Mint Dental Dog Treats, 3 count",286.9386
grain free dog treats for medium dogs,lexical,30,1592670,1592670,"Nature's Protection Superior Care Medium Grain-Free Insects Puppy Dental Dog Treats, 5.29-oz bag",283.12106
grain free dog treats for medium dogs,lexical,31,1376142,1376142,"Pawfect Dentamust Himalayan Cheese Chews Medium All Natural High-Protein Grain-Free with Aloe Vera Green Tea Extract Honey Fennel & Sesame Seeds Dental Dog Treats, 3 count",281.19733
grain free dog treats for medium dogs,lexical,32,1368814,1368814,"Pawfect Dentamust Himalayan Cheese Chew Medium All Natural High-Protein Grain-Free Dental with Blueberry Blue Sipirulina Papaya Clove Extract & Cinnamon Extract Dog Treat, 2.46-oz",279.48492
grain free dog treats for medium dogs,lexical,33,303853,277442,"Fantastic Dog Chews Yak Cheese Grain-Free Dog Treats, 10 count, Medium",278.29636
grain free dog treats for medium dogs,lexical,34,1368806,1368806,"Pawfect Dentamust Himalayan Cheese Chew Medium All Natural High-Protein Grain-Free with Cranberry Pomengranate Pumpkin seeds & Activated Charcoal Dental Dog Treat, 2.46-oz",277.6678
grain free dog treats for medium dogs,lexical,35,1368782,1368782,"Pawfect Dentamust Himalayan Cheese Chew Medium All Natural High-Protein Grain-Free with Aloe Vera Green Tea Extract Honey Fennel & Sesame Seeds Dental Dog Treat, 2.46-oz",272.48468
grain free dog treats for medium dogs,lexical,36,324706,298364,"Old Mother Hubbard Mother's Solution's Minty Fresh Breath Baked Dog Treats, 20-oz bag + WHIMZEES Variety Pack Grain-Free Medium Dental Dog Treats, 28 count",272.07544
grain free dog treats small breed,lexical,1,395166,368951,"Yummy Combs Ingenious Oral Care Flossing Small Breed Grain-Free Adult Dog Treats, 21 count",478.60495
grain free dog treats small breed,lexical,2,395165,368950,"Yummy Combs Ingenious Oral Care Flossing X-Small Breed Grain-Free Adult Dog Treats, 48 count bag",470.02255
grain free dog treats small breed,lexical,3,1097318,1097318,"Pedigree Dentastix Toy Grain-Free Original Chicken, Beef Flavor, & Fresh Mint Variety Pack Small Breed Dental Dog Treats, 157 count",456.54242
grain free dog treats small breed,lexical,4,292087,265652,"Tibetan Dog Chew Small Breed Grain-Free Dog Treats, 3.5-oz pouch",395.26593
grain free dog treats small breed,lexical,5,324580,298238,"Natural Balance L.I.D. Limited Ingredient Diets Small Breed Bites Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 12-lb bag + Natural Balance L.I.T. Limited Ingredient Grain-Free Treats Sweet Potato & Chicken Formula Dog Treats, Small Breed, 8-oz bag",389.37067
grain free dog treats small breed,lexical,6,292107,265672,"Tibetan Dog Chew Small Breed Grain-Free Sticks Dog Treats, 15 count",358.8536
grain free dog treats small breed,lexical,7,324802,298460,"Purina Pro Plan Puppy Small Breed Chicken & Rice Formula Dry Dog Food, 6-lb bag + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats, 3-oz pouch",351.21362
grain free dog treats small breed,lexical,8,325092,298750,"Wellness Small Breed Complete Health Puppy Turkey, Oatmeal & Salmon Meal Recipe Dry Dog Food, 4-lb bag + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats, 3-oz pouch",333.406
grain free dog treats small breed,lexical,9,176796,149983,"Old Mother Hubbard by Wellness Classic P-Nuttier 'N Nanners Grain-Free Mini Oven-Baked Biscuits Dog Treats, 16-oz bag",118.44306
grain free dog treats small breed,lexical,10,127084,99538,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Extra Small, 48 count",115.99195
grain free dog treats small breed,lexical,11,291347,264910,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Small, 89 count",115.07593
grain free dog treats small breed,lexical,12,820854,820854,"Vital Essentials Freeze-Dried Raw Beef Entree & Mixer Dog Food Crunchy Mini Nibs, 25-oz bag",112.05597
grain free dog treats small breed,lexical,13,142411,115148,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 14 count",111.94703
grain free dog treats small breed,lexical,14,785054,785054,"Natural Farm Chicken Feet Dog Treats, 20 count",111.64198
grain free dog treats small breed,lexical,15,121086,93476,"Stella & Chewy's Duck Duck Goose Dinner Patties Freeze-Dried Raw Dog Food, 25-oz bag",111.468956
grain free dog treats small breed,lexical,16,127085,99539,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Small, 24 count",111.40891
grain free dog treats small breed,lexical,17,181408,154641,"WHIMZEES by Wellness Puppy Dental Chews Natural Grain-Free Dental Dog Treats, Extra Small/Small, 30 count",110.990265
grain free dog treats small breed,lexical,18,176831,150018,"Old Mother Hubbard by Wellness All The Fixins Turkey & Sweet Potato Grain-Free Natural Mini Oven-Baked Biscuits Dog Treats, 16-oz bag",110.5215
grain free dog treats small breed,lexical,19,234256,207660,"Farmina N&D Ancestral Grain Lamb & Blueberry Recipe Adult Mini Breed Dry Dog Food, 15.4-lb bag",110.056725
grain free dog treats small breed,lexical,20,155102,128014,"Merrick Fresh Kisses Double-Brush Mint Breath Strip Infused X-Small Dental Dog Treats, 78 count",109.98331
grain free dog treats small breed,lexical,21,225070,198441,"ProDen PlaqueOff System Vegetable Fusion & Blueberry Flavored Mini Dental Dog Treats, 20 count",109.6286
grain free dog treats small breed,lexical,22,141415,114130,"American Journey Lamb Recipe Grain-Free Oven Baked Crunchy Biscuit Dog Treats, 8-oz bag",109.559746
grain free dog treats small breed,lexical,23,132635,105165,"Get Naked Puppy Health Grain-Free Small Dental Stick Dog Treats, 18 count",109.27669
grain free dog treats small breed,lexical,24,230495,203879,"Plato Small Bites Salmon Grain-Free Dog Treats, 6-oz bag",109.191696
grain free dog treats small breed,lexical,25,127087,99541,"WHIMZEES by Wellness Alligator Dental Chews Natural Grain-Free Dental Dog Treats, Small, 24 count",108.909615
grain free dog treats small breed,lexical,26,127090,99544,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Small, 28 count",108.84076
grain free dog treats small breed,lexical,27,111006,83196,"Vitakraft Drops Bite-Sized Yogurt Small Dog Training Treats, 8.8-oz bag",108.63151
grain free dog treats small breed,lexical,28,1404750,1404750,"Woof All-Natural Collagen Sticks Dog Treats, 6-inch, 10 count",108.356316
grain free dog treats small breed,lexical,29,169417,142523,"Natural Balance Rewards Minis with Real Salmon Dog Treats, 5.3-oz bag",108.30697
grain free dog treats small breed,lexical,30,238273,211684,"Redbarn Beef Cheek Roll Dog Chew, Small/Medium",108.26134
grain free dog treats small breed,lexical,31,751022,751022,"Nylabone Broth Bones for Small Dogs, 20 count",108.18697
grain free dog treats small breed,lexical,32,785086,785086,"Natural Farm Whole Pig Ears Dog Treats, 8 count",107.95184
grain free dog treats small breed,lexical,33,784726,784726,"Natural Farm Gullet Sticks Dog Treats, 6-in, 25 count",107.744804
grain free dog treats small breed,lexical,34,175422,148596,"CANIDAE Pure Farm to Bowl Free-Range Bison, Lentil & Carrot Recipe Dry Dog Food, 21-lb bag",107.67746
grain free dog treats small breed,lexical,35,141786,114510,"Wellness CORE+ Grain-Free Small Breed Original Recipe with Freeze-Dried Turkey Dry Dog Food, 10-lb bag",107.5598
grain free dog treats small breed,lexical,36,33281,48103,"Natural Balance Rewards Salmon Flavored Crunchy Biscuit Dog Treats, 14-oz bag",107.540886
grain free dog wet food,lexical,1,155620,128536,"Cesar Classic Loaf in Sauce Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 36",443.72717
grain free dog wet food,lexical,2,114269,86492,"Cesar Classic Loaf in Sauce Beef Recipe, Filet Mignon, Grilled Chicken & Porterhouse Steak Flavors Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",433.20035
grain free dog wet food,lexical,3,155615,128531,"Cesar Loaf in Sauce Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",416.91525
grain free dog wet food,lexical,4,114235,86458,"Cesar Poultry Variety Pack with Real Chicken, Turkey & Duck Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",413.4084
grain free dog wet food,lexical,5,113996,86218,"Purina Beyond Natural Grain-Free Beef Potato & Green Bean Recipe Ground Entree Wet Dog Food, 13-oz can, case of 12",411.61298
grain free dog wet food,lexical,6,113998,86220,"Purina Beyond Chicken, Carrot & Pea Recipe Ground Entrée Grain-Free Canned Dog Food, 13-oz, case of 12",408.98224
grain free dog wet food,lexical,7,171608,144749,"Merrick Adult Grain-Free Beef, Lamb & Bison Pate Canned Dog Food, 12.7-oz can, case of 12",408.49554
grain free dog wet food,lexical,8,1764622,1764622,"Chewy Stews Poultry & Beef Variety Pack Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",405.9929
grain free dog wet food,lexical,9,234458,207863,"Nature's Recipe Variety Pack Grain-Free Wet Dog Food, 2.75-oz, case of 12",402.40332
grain free dog wet food,lexical,10,40649,55586,"Weruva Paw Lickin' Chicken in Gravy Grain-Free Canned Dog Food, 14-oz, case of 12",400.82816
grain free dog wet food,lexical,11,114231,86454,"Cesar Classic Loaf in Sauce Breakfast & Dinner Mealtime Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 12",400.22693
grain free dog wet food,lexical,12,133805,106369,"Gentle Giants Non-GMO Grain-Free 90% Beef Wet Dog Food, 13-oz can, case of 12",399.00735
grain free dog wet food,lexical,13,157232,130167,"I and Love and You Beef Booyah and Lambarama Stew Grain-Free Combo Pack Canned Dog Food, 13-oz, case of 6",398.6195
grain free dog wet food,lexical,14,169932,143050,"Nutro Grain-Free Tender Chicken Stew & Roasted Turkey Stew Cuts in Gravy Variety Pack Wet Dog Food Trays, 3.5-oz can, case of 12",398.2186
grain free dog wet food,lexical,15,102101,74199,"Hill's Science Diet Adult Sensitive Stomach & Sensitive Skin Grain-Free Salmon & Vegetable Entree Wet Dog Food, 12.8-oz can, 12 count",396.74268
grain free dog wet food,lexical,16,204712,178031,"OrgaNOMics Salmon & Duck Dinner Grain-Free Pate Wet Dog Food, 12.5-oz can, case of 12",392.526
grain free dog wet food,lexical,17,1458790,1458790,"Natural Balance Limited Ingredient Grain-Free Sweet Potato & Salmon Wet Dog Food, 13-oz can, case of 6",392.35938
grain free dog wet food,lexical,18,133812,106376,"Gentle Giants Natural Non-GMO Grain-Free 90% Chicken Wet Dog Food, 13-oz can, case of 12",391.6361
grain free dog wet food,lexical,19,169221,142326,"Weruva Baron's Batch Variety Pack Grain-Free Canned Dog Food, 14-oz, case of 12",391.44208
grain free dog wet food,lexical,20,31999,46819,"Blue Buffalo Blue's Country Chicken Stew Grain-Free Canned Dog Food, 12.5-oz, case of 12",390.70956
grain free dog wet food,lexical,21,1760990,1760990,"Chewy Stews Chicken & Vegetables in Gravy Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, case of 12",390.23486
grain free dog wet food,lexical,22,160899,133886,"American Journey Premium Loaf Poultry & Beef Variety Pack Grain-Free Canned Dog Food, 12.5-oz can, case of 12",390.16098
grain free dog wet food,lexical,23,176552,149734,"Nature's Recipe Original Grain-Free Variety Pack Wet Dog Food, 2.75-oz, case of 24",389.6727
grain free dog wet food,lexical,24,31986,46806,"Blue Buffalo Wilderness Chicken & Salmon High-Protein Grain-Free Adult Canned Dog Food, 12.5-oz, case of 12",389.4919
grain free dog wet food,lexical,25,182033,155269,"Purina Beyond Grain-Free Chicken & Beef Variety Pack Canned Dog Food, 13-oz, case of 12",387.58832
grain free dog wet food,lexical,26,877758,877758,"Purina Pro Plan Development Variety Pack Puppy Grain-Free Chicken Entree & Turkey Entree Wet Dog Food, 13-oz can, case of 12",387.18604
grain free dog wet food,lexical,27,165452,138491,"Nutro Grain-Free Beef, Chicken, Turkey & Lamb Stew Cuts in Gravy Variety Pack Adult Wet Dog Food, 3.5-oz tray, case of 36",386.664
grain free dog wet food,lexical,28,891678,891678,"Merrick Lil' Plates Petite Pates Grain-Free Small Breed Wet Dog Food, Variety Pack, 3-oz can, case of 12",386.58493
grain free dog wet food,lexical,29,169934,143052,"Nutro Grain-Free Simmered Beef Stew & Savory Lamb Stew Cuts in Gravy Variety Pack Adult Wet Dog Food Trays, 3.5-oz, case of 12",386.10413
grain free dog wet food,lexical,30,1061398,1061398,"Nulo Signature Stews Variety Pack Grain-Free Small Breed Wet Dog Food, 2.8-oz cup, case of 12",385.18863
grain free dog wet food,lexical,31,238822,212235,"Blue Buffalo Delectables Chicken & Beef Dinner Variety Pack Grain-Free Wet Dog Food Topper, 3-oz pouches, case of 12",384.86133
grain free dog wet food,lexical,32,133816,106380,"Gentle Giants Natural Non-GMO Grain-Free 90% Salmon Wet Dog Food, 13-oz can, case of 12",384.81897
grain free dog wet food,lexical,33,32263,47083,"Cesar Classic Loaf in Sauce Filet Mignon Flavor Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",384.54068
grain free dog wet food,lexical,34,1765654,1765654,"Weruva Chicken-Free Just 4 Me Variety Pack Grain-Free Canned Dog Food, 5.5-oz can, case of 4",384.33313
grain free dog wet food,lexical,35,171609,144750,"Merrick Grain-Free Wet Dog Food Real Chicken Recipe, 12.7-oz can, case of 12",383.87585
grain free dog wet food,lexical,36,160890,133877,"American Journey Limited Ingredient Diet Premium Loaf Duck & Sweet Potato Recipe Grain-Free Canned Dog Food, 12.5-oz can, case of 12",382.10208
grain free dogfood no probiotic,lexical,1,277884,251414,"Nulo FreeStyle Salmon & Lentils Recipe with l-Carnitine & Probiotics High Protein & Grain-Free Adult Trim Dry Cat Food, 14-lb bag",355.21628
grain free dogfood no probiotic,lexical,2,1377366,1377366,"Brutus Broth Probiotic Pork Instant Bone Broth Powder Grain-Free Digestive Health Dog Supplements, 3.5-oz pouch",342.3102
grain free dogfood no probiotic,lexical,3,161794,134789,"Nulo Premium Jerky Strips Dog Treats, Grain-Free High Protein Jerky Strips made with BC30 Probiotic to Support Digestive & Immune Health Jerky Dog Treats, 5-oz bag",320.2346
grain free dogfood no probiotic,lexical,4,161792,134787,"Nulo Premium Jerky Strips Dog Treats, Grain-Free High Protein Jerky Strips made with BC30 Probiotic to Support Digestive & Immune Health Dog Treats, 5-oz bag",317.54715
grain free dogfood no probiotic,lexical,5,161796,134791,"Nulo Premium Jerky Strips Dog Treats, Grain-Free High Protein Jerky Strips made with BC30 Probiotic to Support Digestive & Immune Health Dog Treats, 5-oz bag",313.15558
grain free dogfood no probiotic,lexical,6,161788,134783,"Nulo Premium Jerky Strips Dog Treats, Grain-Free High Protein Jerky Strips made with BC30 Probiotic to Support Digestive & Immune Health Dog Treats, 5-oz bag",310.4096
grain free dogfood no probiotic,lexical,7,847398,847398,"Deley Naturals Advanced Probiotic Grain-Free Chicken Flavored Dog Supplement, 17-oz Canister, 120 Count",302.53824
grain free dogfood no probiotic,lexical,8,887038,887038,"Pawfect All Natural Grain-free Yogurt with Blueberry Prebiotic Probiotic Freeze-dried Dog Treat, 1.34-oz canister",293.38242
grain free dogfood no probiotic,lexical,9,259387,232879,"Petaxin Daily Probiotic Chicken Flavor Grain-Free Dog Supplement, 120 count",288.979
grain free dogfood no probiotic,lexical,10,887022,887022,"Pawfect All Natural Grain-free Yogurt with Carrot Prebiotic Probiotic Freeze-dried Dog Treat, 1.34-oz canister",282.82193
grain free dogfood no probiotic,lexical,11,887086,887086,"Pawfect All Natural Grain-free Yogurt with Pumpkin Prebiotic Probiotic Freeze-dried Dog Treat, 1.34-oz canister",281.44553
grain free dogfood no probiotic,lexical,12,320016,293666,Purina Pro Plan Puppy Large Breed Chicken & Rice Formula with Probiotics Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,274.50372
grain free dogfood no probiotic,lexical,13,887070,887070,"Pawfect All Natural Grain-free Yogurt with Pineapple Prebiotic Probiotic Freeze-dried Dog Treat, 1.34-oz canister",271.63675
grain free dogfood no probiotic,lexical,14,320028,293678,Purina Pro Plan Puppy Shredded Blend Chicken & Rice Formula with Probiotics Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,268.8065
grain free dogfood no probiotic,lexical,15,1724902,1724902,"Pawfect Wild Vigor All Natural Grain-Free Probiotic Supplement Chews for Dogs, 60 count",259.10226
grain free dogfood no probiotic,lexical,16,328427,302104,Purina Pro Plan Puppy Large Breed Chicken & Rice Formula with Probiotics Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,254.91257
grain free dogfood no probiotic,lexical,17,52448,67512,"Purina Pro Plan Complete Essentials Adult Shredded Blend Chicken & Rice High Protein Formula with Probiotics Dry Dog Food, 35-lb bag",129.27032
grain free dogfood no probiotic,lexical,18,114028,86251,"Purina Pro Plan Complete Essentials Adult Shredded Blend Salmon & Rice High Protein Formula with Probiotics Dry Dog Food, 33-lb bag",127.557434
grain free dogfood no probiotic,lexical,19,52444,67508,"Purina Pro Plan Complete Essentials Adult Shredded Blend Beef & Rice High Protein Formula with Probiotics Dry Dog Food, 35-lb bag",127.46533
grain free dogfood no probiotic,lexical,20,114030,86253,"Purina Pro Plan Shredded Blend Adult Small Breed Chicken & Rice Formula Dry Dog Food, 6-lb bag",127.25317
grain free dogfood no probiotic,lexical,21,52467,67531,"Purina Pro Plan Puppy Shredded Blend Chicken & Rice Formula with Probiotics Dry Dog Food, 34-lb bag",127.14599
grain free dogfood no probiotic,lexical,22,52459,67523,"Purina Pro Plan Adult Weight Management Shredded Blend Chicken & Rice Formula Dry Dog Food, 34-lb bag",126.93953
grain free dogfood no probiotic,lexical,23,52463,67527,"Purina Pro Plan Complete Essentials Adult 7+ Shredded Blend Chicken & Rice High Protein Formula with Probiotics Dry Dog Food, 34-lb bag",126.68625
grain free dogfood no probiotic,lexical,24,52452,67516,"Purina Pro Plan Complete Essentials Adult Shredded Blend Lamb & Rice High Protein Formula with Probiotics Dry Dog Food, 35-lb bag",126.28249
grain free dogfood no probiotic,lexical,25,52455,67519,"Purina Pro Plan Adult Large Breed Shredded Blend Chicken & Rice Formula Dry Dog Food, 34-lb bag",118.41843
grain free dogfood no probiotic,lexical,26,177081,150272,"The Honest Kitchen Human Grade Daily Boosters Instant Goat's Milk with Probiotics for Dogs & Cats, 5.2-oz jar",112.75611
grain free dogfood no probiotic,lexical,27,226259,199630,"Bernie's Perfect Poop Cheddar Cheese Flavor Digestion Support Dog Supplement, 12.8-oz bag",111.865326
grain free dogfood no probiotic,lexical,28,549606,549606,"Bernie's Perfect Poop Chicken Flavor Digestion Support Dog Supplement, 30-oz bag",110.849014
grain free dogfood no probiotic,lexical,29,219652,193016,"Zesty Paws Advanced Probiotic Bites Chicken Flavored Soft Chews Digestive Supplement for Senior Dogs, 90 Count",110.03902
grain free dogfood no probiotic,lexical,30,2221214,2221214,"Native Pet GutWell Clean Breath Dental Health & Plaque Control Supplement for Dogs, 12.7-oz bag",109.26227
grain free dogfood no probiotic,lexical,31,275880,249409,"Zesty Paws Chew No Poo Chicken Flavored Soft Chews Coprophagia Stool Eating Deterrent Digestive Supplement for Dogs, 90 count",109.22917
grain free dogfood no probiotic,lexical,32,153519,126416,"Nature's Farmacy Dogzymes Probiotic Max Dog Supplement, 1-lb jar",109.006195
grain free dogfood no probiotic,lexical,33,174584,147751,"Zesty Paws Allergy & Immune Bites Allergies, Immune, & Gut Support Peanut Butter Flavored Soft Chews Supplement for Dogs, 90 count",108.66378
grain free dogfood no probiotic,lexical,34,226709,200081,"Zesty Paws Probiotic Bites Chicken Flavored Soft Chews Gut Flora & Digestive Supplement for Dogs, 90 count",107.217545
grain free dogfood no probiotic,lexical,35,2221158,2221158,"Native Pet GutWell Itchy Skin Relief Supplement for Dogs with Probiotics, 12.7-oz bag",105.67002
grain free dogfood no probiotic,lexical,36,633646,633646,"Bark&Spark Probiotics & Digestive Enzymes Fiber & Digestion & Gut Health Chew Supplement for Dogs, 120 count",105.127235
grain free dry,lexical,1,227207,200580,"Merrick Real Beef + Sweet Potato Recipe Grain-Free Chicken-Free Adult Dry Dog Food, 22-lb bag",318.38913
grain free dry,lexical,2,181320,154551,"Taste of the Wild High Prairie Grain-Free Dry Dog Food, 28-lb bag",317.77484
grain free dry,lexical,3,181318,154549,"Taste of the Wild Pacific Stream Smoke-Flavored Salmon Grain-Free Dry Dog Food, 28-lb bag",317.59546
grain free dry,lexical,4,264438,237945,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",314.62555
grain free dry,lexical,5,181322,154553,"Taste of the Wild Sierra Mountain Grain-Free Dry Dog Food, 28-lb bag",312.6157
grain free dry,lexical,6,128817,101296,"ORIJEN Original Grain-Free High-Protein Dry Dog Food, 23.5-lb bag",310.06226
grain free dry,lexical,7,133946,106510,"ORIJEN Six Fish Grain-Free Poultry Free High-Protein Dry Dog Food, 23.5-lb bag",310.01144
